"pathway_id","cpd_id","pathway_name"
"map05022","C16845","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"map05022","C21011","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"map05022","C21012","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"map05022","C21013","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"map05022","C21014","Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"
"map05030","C00025","Cocaine addiction - Homo sapiens (human)"
"map05030","C00027","Cocaine addiction - Homo sapiens (human)"
"map05030","C00082","Cocaine addiction - Homo sapiens (human)"
"map05030","C00355","Cocaine addiction - Homo sapiens (human)"
"map05030","C00575","Cocaine addiction - Homo sapiens (human)"
"map05030","C01161","Cocaine addiction - Homo sapiens (human)"
"map05030","C03758","Cocaine addiction - Homo sapiens (human)"
"map05031","C00025","Amphetamine addiction - Homo sapiens (human)"
"map05031","C00027","Amphetamine addiction - Homo sapiens (human)"
"map05031","C00076","Amphetamine addiction - Homo sapiens (human)"
"map05031","C00082","Amphetamine addiction - Homo sapiens (human)"
"map05031","C00355","Amphetamine addiction - Homo sapiens (human)"
"map05031","C00575","Amphetamine addiction - Homo sapiens (human)"
"map05031","C01161","Amphetamine addiction - Homo sapiens (human)"
"map05031","C01330","Amphetamine addiction - Homo sapiens (human)"
"map05031","C03758","Amphetamine addiction - Homo sapiens (human)"
"map05032","C00020","Morphine addiction - Homo sapiens (human)"
"map05032","C00076","Morphine addiction - Homo sapiens (human)"
"map05032","C00212","Morphine addiction - Homo sapiens (human)"
"map05032","C00238","Morphine addiction - Homo sapiens (human)"
"map05032","C00334","Morphine addiction - Homo sapiens (human)"
"map05032","C00575","Morphine addiction - Homo sapiens (human)"
"map05032","C00698","Morphine addiction - Homo sapiens (human)"
"map05032","C03758","Morphine addiction - Homo sapiens (human)"
"map05033","C00025","Nicotine addiction - Homo sapiens (human)"
"map05033","C00076","Nicotine addiction - Homo sapiens (human)"
"map05033","C00334","Nicotine addiction - Homo sapiens (human)"
"map05033","C00698","Nicotine addiction - Homo sapiens (human)"
"map05033","C00745","Nicotine addiction - Homo sapiens (human)"
"map05033","C01330","Nicotine addiction - Homo sapiens (human)"
"map05033","C01996","Nicotine addiction - Homo sapiens (human)"
"map05034","C00025","Alcoholism - Homo sapiens (human)"
"map05034","C00027","Alcoholism - Homo sapiens (human)"
"map05034","C00076","Alcoholism - Homo sapiens (human)"
"map05034","C00082","Alcoholism - Homo sapiens (human)"
"map05034","C00212","Alcoholism - Homo sapiens (human)"
"map05034","C00355","Alcoholism - Homo sapiens (human)"
"map05034","C00469","Alcoholism - Homo sapiens (human)"
"map05034","C00575","Alcoholism - Homo sapiens (human)"
"map05034","C01161","Alcoholism - Homo sapiens (human)"
"map05034","C03758","Alcoholism - Homo sapiens (human)"
"map05110","C00014","Vibrio cholerae infection - Homo sapiens (human)"
"map05110","C00080","Vibrio cholerae infection - Homo sapiens (human)"
"map05110","C00165","Vibrio cholerae infection - Homo sapiens (human)"
"map05110","C00238","Vibrio cholerae infection - Homo sapiens (human)"
"map05110","C00575","Vibrio cholerae infection - Homo sapiens (human)"
"map05110","C00698","Vibrio cholerae infection - Homo sapiens (human)"
"map05110","C01245","Vibrio cholerae infection - Homo sapiens (human)"
"map05110","C01330","Vibrio cholerae infection - Homo sapiens (human)"
"map05110","C04911","Vibrio cholerae infection - Homo sapiens (human)"
"map05120","C00014","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"map05120","C00080","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"map05120","C00086","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"map05120","C00698","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"map05120","C01342","Epithelial cell signaling in Helicobacter pylori infection - Homo sapiens (human)"
"map05130","C00338","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"map05130","C00350","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"map05130","C00681","Pathogenic Escherichia coli infection - Homo sapiens (human)"
"map05131","C00076","Shigellosis - Homo sapiens (human)"
"map05131","C00123","Shigellosis - Homo sapiens (human)"
"map05131","C00165","Shigellosis - Homo sapiens (human)"
"map05131","C00238","Shigellosis - Homo sapiens (human)"
"map05131","C00338","Shigellosis - Homo sapiens (human)"
"map05131","C00407","Shigellosis - Homo sapiens (human)"
"map05131","C01245","Shigellosis - Homo sapiens (human)"
"map05131","C04549","Shigellosis - Homo sapiens (human)"
"map05131","C04637","Shigellosis - Homo sapiens (human)"
"map05131","C04737","Shigellosis - Homo sapiens (human)"
"map05131","C05981","Shigellosis - Homo sapiens (human)"
"map05131","C11472","Shigellosis - Homo sapiens (human)"
"map05131","C11557","Shigellosis - Homo sapiens (human)"
"map05131","C20640","Shigellosis - Homo sapiens (human)"
"map05132","C00338","Salmonella infection - Homo sapiens (human)"
"map05132","C01194","Salmonella infection - Homo sapiens (human)"
"map05132","C04549","Salmonella infection - Homo sapiens (human)"
"map05132","C05981","Salmonella infection - Homo sapiens (human)"
"map05132","C11554","Salmonella infection - Homo sapiens (human)"
"map05133","C00002","Pertussis - Homo sapiens (human)"
"map05133","C00076","Pertussis - Homo sapiens (human)"
"map05133","C00238","Pertussis - Homo sapiens (human)"
