,log2foldchange,pval,qval,gene_symbol,is_significant
23017,-0.295734785,0.335181247,0.594273293,NA,FALSE
23018,-0.010401224,0.946393377,0.977497642,NA,FALSE
23019,0.013621696,0.955080989,0.9811472,NA,FALSE
23020,0.120651477,0.600868672,0.798407056,RPL31P62,FALSE
23021,-0.103062957,0.700211271,0.858590993,RPL12P25,FALSE
23022,-1.147172186,0.026418746,0.129740432,NA,FALSE
23023,-0.721552823,0.104721272,0.305049636,B3GALT1-AS1,FALSE
23024,-0.102695768,0.698393019,0.857390987,NA,FALSE
23025,-0.46696058,0.037352964,0.161125158,NA,FALSE
23026,0.198881077,0.273566071,0.530934915,NA,FALSE
23027,-0.571732906,0.24185932,0.496251832,NA,FALSE
23028,-0.139179617,0.6797292,0.846950433,SCMH1-DT,FALSE
23029,-0.48508259,0.105996903,0.30724727,NA,FALSE
23030,0.283329802,0.527820014,0.749729653,NA,FALSE
23031,-0.325232479,0.189261839,0.430887051,NA,FALSE
23032,-0.533346341,0.024645581,0.124364397,NA,FALSE
23033,-0.035488704,0.899413664,0.957242655,SSR4P1,FALSE
23034,-0.092007763,0.684828129,0.849503912,RPEL1,FALSE
23035,-0.208610285,0.446013093,0.688378705,MRPS10P1,FALSE
23036,-0.005980584,0.973429948,0.988925928,NA,FALSE
23037,0.344318079,0.467538753,0.705311583,LINC02154,FALSE
23038,-0.215594462,0.51437895,0.740214181,NA,FALSE
23039,0.225441625,0.444018459,0.686859553,SPAAR,FALSE
23041,0.046080962,0.77977115,0.900224325,EPN2-AS1,FALSE
23042,-1.033692054,0.031323761,0.144460837,NA,FALSE
23043,-0.114404215,0.530725858,0.751319105,NA,FALSE
23045,-0.182482649,0.632429787,0.818450403,NA,FALSE
23047,-0.358985737,0.474277267,0.710482819,NA,FALSE
23049,0.050038718,0.883914119,0.950041968,NA,FALSE
23050,-0.845320216,0.010287103,0.07027726,NA,FALSE
23051,-0.003779809,0.991527205,0.996626363,NA,FALSE
23053,0.913074667,0.040456514,0.169181364,NA,FALSE
23054,-0.207887956,0.249324233,0.504738639,RPS15AP23,FALSE
23055,-0.222775974,0.604342643,0.800729355,MTATP6P17,FALSE
23056,-0.143996588,0.799408436,0.910594102,DPY19L2P4,FALSE
23057,0.159525089,0.430251905,0.676152264,LINC01278,FALSE
23058,0.053144733,0.899365166,0.957238914,LOC105370105,FALSE
23059,0.055730334,0.692191712,0.853856521,RPS2P15,FALSE
23060,-0.544570152,0.211858142,0.459590018,NA,FALSE
23062,0.327699901,0.350280515,0.608625967,LURAP1L-AS1,FALSE
23063,-0.177913616,0.359492302,0.616485529,NA,FALSE
23065,-0.27246941,0.244330068,0.499385955,NA,FALSE
23066,0.385134133,0.265707081,0.522445266,RPS26P31,FALSE
23067,-0.10491775,0.810873568,0.91606757,NA,FALSE
23069,-1.058136866,0.0165527,0.096000123,NEURL1-AS1,FALSE
23071,-0.072542489,0.759180909,0.88956473,NA,FALSE
23072,0.039539911,0.872866138,0.94547995,JARID2-AS1,FALSE
23073,0.096117068,0.747638094,0.883203229,NA,FALSE
23074,0.063622169,0.924410341,0.968831702,NA,FALSE
23075,-0.389723309,0.358025298,0.615033687,NA,FALSE
23076,-0.295829239,0.204473454,0.450687509,NA,FALSE
23077,-0.06898652,0.67964361,0.846950433,NA,FALSE
23079,-0.244025138,0.552030334,0.765638457,RPS2P7,FALSE
23080,0.043516782,0.757650318,0.888846594,NA,FALSE
23081,-0.207689034,0.486859682,0.720402272,NA,FALSE
23083,-0.064104015,0.763506319,0.891958701,NA,FALSE
23084,-0.640262309,0.119483639,0.329508324,NA,FALSE
23085,-0.575557361,0.054914365,0.206148843,HIPK1-AS1,FALSE
23086,-0.173960412,0.24324106,0.497800409,AGAP1-IT1,FALSE
23087,0.258236583,0.157450313,0.387832052,TMEM11-DT,FALSE
23088,0.043871104,0.882922744,0.94989115,MSC-AS1,FALSE
23089,1.155317282,0.018375493,0.102788576,LINC00402,FALSE
23090,-0.417930649,0.424228168,0.671653251,NA,FALSE
23091,-0.855893003,0.009963689,0.068697014,DOCK7-DT,FALSE
23092,-1.198097909,0.019690263,0.107488722,NDUFB11P1,FALSE
23093,0.186732712,0.690612276,0.852973373,NA,FALSE
23094,-0.138439688,0.426083481,0.672909052,RPL6P27,FALSE
23095,0.007562428,0.967716085,0.986474458,NA,FALSE
23096,-0.456243536,0.065621878,0.229082038,NA,FALSE
23097,-0.348709428,0.085841604,0.269029735,ZNF747-DT,FALSE
23098,0.803632844,0.007594096,0.057346407,NFAM1,FALSE
23099,-0.466514474,0.349829815,0.608352512,NA,FALSE
23100,0.37923581,0.396921987,0.649261622,LOC442292,FALSE
23101,-0.300485261,0.242840927,0.49725996,NA,FALSE
23102,-0.770830219,0.126670415,0.341673579,NA,FALSE
23103,0.528852719,0.035714253,0.15638196,NA,FALSE
23105,-0.285853461,0.094501758,0.286660905,NA,FALSE
23106,0.121082104,0.748597192,0.883896709,NA,FALSE
23107,1.151332434,0.026065229,0.128680657,GNAS-AS1,FALSE
23108,0.658833721,0.0705273,0.2393632,RBMS3-AS1,FALSE
23109,-1.220674566,0.033304778,0.149908414,LINC01102,FALSE
23110,-0.360175667,0.42442342,0.671787777,BARX1-DT,FALSE
23111,0.286041242,0.187428301,0.428519766,POU5F1P3,FALSE
23113,0.312213848,0.380497716,0.635086056,NA,FALSE
23114,0.126671173,0.670341774,0.841299413,NSRP1P1,FALSE
23115,0.051551638,0.819095021,0.920188809,FAM21EP,FALSE
23116,-0.116221666,0.536764824,0.755534837,NA,FALSE
23117,0.835946243,0.060903005,0.218938125,LINC00494,FALSE
23118,-0.761707235,0.108280099,0.311028712,OR7E110P,FALSE
23119,0.44988673,0.251505531,0.506992205,RNF148,FALSE
23120,-0.440074929,0.116675101,0.325176015,NA,FALSE
23121,-0.213474881,0.252886669,0.508430324,NA,FALSE
23123,-0.883534756,0.030816414,0.143003428,LOC100419447,FALSE
23124,0.094613844,0.611247062,0.805092491,NA,FALSE
23125,0.633561818,0.304309969,0.562963683,MXRA5Y,FALSE
23127,0.207384687,0.392934106,0.645947404,EPM2A-DT,FALSE
23128,-0.182005449,0.443323602,0.686365669,NA,FALSE
23129,-0.609279992,0.018986588,0.105238216,NA,FALSE
23130,-0.335920484,0.453246465,0.694075245,NA,FALSE
23131,0.249253736,0.565829996,0.774493316,LINC00298,FALSE
23132,-0.388943109,0.240508998,0.495036513,NA,FALSE
23133,0.116523228,0.631955165,0.818166811,NA,FALSE
23134,-0.249727659,0.282809999,0.540749288,RPS2P13,FALSE
23135,0.173723549,0.387406387,0.640747978,NA,FALSE
23136,0.083245088,0.728989222,0.873509907,NA,FALSE
23137,0.264502782,0.288250477,0.546304792,NA,FALSE
23138,0.382159955,0.214692546,0.462992557,NA,FALSE
23139,-0.382604442,0.182414813,0.421754201,PPIAP20,FALSE
23141,-0.293991166,0.11124003,0.316299352,NA,FALSE
23142,-0.4459878,0.188881271,0.430334222,NA,FALSE
23143,0.326620772,0.255969921,0.511990287,CYCSP52,FALSE
23144,0.022032931,0.911260112,0.962726629,NA,FALSE
23145,0.262279274,0.063869382,0.22549865,EOLA2-DT,FALSE
23146,-0.057208845,0.783264461,0.902080756,DICER1-AS1,FALSE
23147,0.552683541,0.282752076,0.540695109,TRIM67-AS1,FALSE
23148,-0.910119383,0.080775352,0.260364285,MFRP,FALSE
23149,-0.123666574,0.420383004,0.669334716,NA,FALSE
23151,0.48613476,0.150571085,0.37781724,NA,FALSE
23152,0.285427485,0.451860151,0.692773886,NA,FALSE
23153,0.038838739,0.94363478,0.976386705,NA,FALSE
23154,-0.035417766,0.937650628,0.974273586,NA,FALSE
23155,-0.110000417,0.636375996,0.820699582,NA,FALSE
23156,-0.290635015,0.118357555,0.327790427,NA,FALSE
23157,-0.673567353,0.196638389,0.44037601,RPL7AP72,FALSE
23158,0.405087447,0.131986955,0.349868814,PHACTR2-AS1,FALSE
23159,0.374161061,0.374394084,0.630063973,NA,FALSE
23160,-0.649204459,0.024021293,0.122209667,NA,FALSE
23161,0.139113183,0.774278465,0.897291386,NA,FALSE
23163,0.033674263,0.895160047,0.955264157,MSH2-OT1,FALSE
23164,0.328538478,0.302472062,0.560714719,NA,FALSE
23165,-0.440552514,0.101941104,0.299558667,BRD7P5,FALSE
23167,0.198324018,0.498431147,0.728657253,NA,FALSE
23168,-0.048760212,0.815833969,0.918640222,RPL7AP70,FALSE
23169,0.677342338,0.059777728,0.216597222,DPYD-AS2,FALSE
23170,-0.676596028,0.100400123,0.296887063,LOC402329,FALSE
23171,-0.004910314,0.989462876,0.995809128,NA,FALSE
23172,0.079683505,0.859276597,0.938604314,USP17L27,FALSE
23174,-0.663928011,0.139863901,0.362288146,HNRNPA1P29,FALSE
23175,-0.463527677,0.264852805,0.521573303,NA,FALSE
23176,-0.418208685,0.027537549,0.133020787,NA,FALSE
23177,0.211701506,0.260447156,0.516730191,NA,FALSE
23178,0.29673252,0.270979823,0.528367295,NA,FALSE
23179,-0.362024916,0.037720312,0.162078496,NA,FALSE
23180,-0.74539743,0.06335618,0.224372172,NA,FALSE
23181,-0.339168341,0.385017374,0.638910329,ADAM21P1,FALSE
23182,0.349136626,0.434009708,0.679225007,NA,FALSE
23183,-0.252432908,0.190899083,0.432975331,NA,FALSE
23184,0.104026722,0.785593993,0.90333602,NA,FALSE
23186,0.071372889,0.650499726,0.829483249,OLMALINC,FALSE
23187,-0.599004463,0.152353166,0.38071625,NA,FALSE
23188,0.349036977,0.388426142,0.641581906,SRGAP3-AS4,FALSE
23190,-0.032377807,0.912023922,0.962976262,NA,FALSE
23191,-0.095261683,0.694373003,0.855311786,LOC101928389,FALSE
23192,-0.497961308,0.318363371,0.577696045,KIF3AP1,FALSE
23193,-0.14859242,0.460947742,0.699856642,NA,FALSE
23194,-0.251690405,0.424913796,0.67215643,NA,FALSE
23195,0.60711187,0.066092657,0.230218618,NA,FALSE
23196,-0.065148288,0.87043127,0.944325818,NA,FALSE
23197,-0.114832694,0.411308771,0.662092178,NA,FALSE
23198,-0.438947844,0.131375414,0.348854984,NA,FALSE
23199,-0.017369675,0.897553668,0.95626553,B3GALT4,FALSE
23200,0.375346231,0.040692154,0.169894623,GSN-AS1,FALSE
23201,-0.000492775,0.998662581,0.999307594,RPS26P12,FALSE
23202,0.265122112,0.495871447,0.727115921,NA,FALSE
23203,-1.039192916,0.027744909,0.133779507,ARHGEF7-AS2,FALSE
23204,0.719759661,0.064191766,0.226308946,NA,FALSE
23206,0.852064622,0.018273655,0.102373363,NA,FALSE
23207,-0.430285972,0.331932277,0.590958781,TSPEAR-AS1,FALSE
23208,-0.293903402,0.190151712,0.432014381,TM4SF19-AS1,FALSE
23209,1.288135983,0.022119912,0.115705288,LINC01564,FALSE
23210,-0.127286485,0.66955352,0.840714291,NA,FALSE
23212,0.719785959,0.046939811,0.186587834,NA,FALSE
23213,0.073676861,0.822537746,0.921527811,LOC100422287,FALSE
23214,0.014850543,0.958761863,0.982581031,NA,FALSE
23215,0.087052132,0.625351138,0.813871693,APOA1-AS,FALSE
23216,0.12749075,0.796763256,0.909289335,NA,FALSE
23217,-0.251789786,0.375111601,0.630613436,MACROD2-AS1,FALSE
23218,0.439798356,0.237586103,0.491177921,MTCO2P11,FALSE
23219,-0.136270336,0.455941755,0.696053431,ASH1L-AS1,FALSE
23220,0.058927478,0.881195774,0.948909881,THRAP3P3,FALSE
23221,0.201018101,0.341696054,0.600663505,NEXN-AS1,FALSE
23222,-0.794323657,0.016109141,0.094354645,NA,FALSE
23223,0.133999124,0.614662659,0.807465513,NA,FALSE
23224,0.204625929,0.590636962,0.791985671,NA,FALSE
23225,-0.129620297,0.66893595,0.840285263,MTND1P21,FALSE
23226,0.458288806,0.049892264,0.193619913,NA,FALSE
23227,-0.016417601,0.937748552,0.974273586,NA,FALSE
23229,0.760451546,0.033363079,0.150096896,EGOT,FALSE
23230,-0.207418062,0.044995713,0.181197478,TTC28-AS1,FALSE
23231,-0.295145246,0.47581016,0.711466904,NA,FALSE
23232,0.230816187,0.185373527,0.426007107,NA,FALSE
23233,-0.051900889,0.74477723,0.881677052,UBOX5-AS1,FALSE
23234,0.184090441,0.68596711,0.8500528,PNMA6A,FALSE
23235,0.562648762,0.149718404,0.376560154,MCCD1P1,FALSE
23236,-0.099807928,0.612106298,0.805671027,NA,FALSE
23237,-0.603891673,0.178505914,0.416297387,NA,FALSE
23238,1.277225156,0.019676893,0.107451184,LOC100130620,FALSE
23239,0.757325369,0.051465881,0.19750383,NA,FALSE
23240,-0.625616753,0.159454556,0.390819781,NA,FALSE
23241,-0.016734364,0.974121067,0.988994148,GPC5-AS1,FALSE
23242,-0.334871719,0.032035626,0.146560281,MORC2-AS1,FALSE
23243,-0.786160952,0.079621629,0.258330308,RPL23AP20,FALSE
23245,0.3777081,0.3870273,0.640601955,NA,FALSE
23246,0.275854581,0.533921556,0.753650545,NA,FALSE
23248,0.029375428,0.868960537,0.943290227,NA,FALSE
23249,-0.255818685,0.485814321,0.719716967,RPL9P12,FALSE
23250,-0.457603286,0.352976572,0.610782157,MTCO1P46,FALSE
23251,0.732056025,0.058475141,0.213742168,LINC01814,FALSE
23252,-0.034336137,0.843262455,0.93117777,NA,FALSE
23253,-0.05465353,0.799306664,0.91055878,NA,FALSE
23254,-0.051044116,0.834003235,0.927293266,NA,FALSE
23255,0.090093186,0.772200189,0.896016062,COP1-DT,FALSE
23256,-0.738119953,0.117747129,0.326770205,PATE3,FALSE
23257,-0.71035234,0.073394814,0.24551593,NA,FALSE
23258,-0.554293258,0.043345612,0.176961214,NA,FALSE
23259,0.150299988,0.64193037,0.824611934,NA,FALSE
23261,-0.789710613,0.073168145,0.245026802,LOC100129947,FALSE
23262,0.168713971,0.646440213,0.826688011,NA,FALSE
23263,0.531443176,0.16752955,0.401611169,NA,FALSE
23264,-0.17400044,0.252164599,0.507592881,RPL13AP12,FALSE
23265,0.07689413,0.683331265,0.848898931,MYCBP2-AS1,FALSE
23266,-0.226082247,0.659399838,0.834472652,NA,FALSE
23267,1.116177344,0.012524633,0.079986511,NA,FALSE
23268,-0.15449975,0.608778735,0.803722511,NA,FALSE
23270,0.792766125,0.020080584,0.108923309,LOC101928335,FALSE
23271,0.225094467,0.383110994,0.637164349,NA,FALSE
23272,-0.113146709,0.565040824,0.773725556,NA,FALSE
23273,-0.593620021,0.18267464,0.422113892,NA,FALSE
23274,0.63923233,0.155904262,0.385844047,ELFN1-AS1,FALSE
23275,0.180073833,0.470775545,0.707741916,NA,FALSE
23276,0.164437628,0.305182182,0.563708676,COX10-DT,FALSE
23277,0.134988532,0.738696345,0.878689528,NA,FALSE
23278,-0.323864142,0.456725536,0.696626702,LINC02243,FALSE
23279,-0.017352456,0.936686552,0.974045575,NA,FALSE
23281,0.337609032,0.288876539,0.546742718,ZBTB22,FALSE
23282,0.288663982,0.446130575,0.688378705,SCN1A-AS1,FALSE
23283,0.585558034,0.20918011,0.456507018,LOC100130881,FALSE
23284,-0.256383398,0.500341794,0.730194547,NA,FALSE
23285,-0.269826848,0.579432705,0.784387789,LOC101928228,FALSE
23286,-0.638861075,0.081888915,0.262103332,USP17L8,FALSE
23287,-1.011172971,0.032777448,0.14846734,PTCSC2,FALSE
23288,0.038954704,0.914357344,0.963961216,NA,FALSE
23289,-0.474060269,0.045503415,0.182562875,CD101-AS1,FALSE
23290,-0.650418211,0.152786698,0.381278235,DUX4L26,FALSE
23291,-0.136250138,0.712189282,0.865439272,NA,FALSE
23292,0.135995556,0.364479836,0.621208431,TMEM147-AS1,FALSE
23293,-0.466883471,0.419147489,0.668218565,NA,FALSE
23294,-0.693008847,0.099679653,0.295833669,ZPLD2P,FALSE
23295,-0.019228925,0.949831696,0.979277818,NA,FALSE
23296,0.305848678,0.374729234,0.630428305,NA,FALSE
23297,0.862672724,0.03728671,0.160991371,NA,FALSE
23298,0.002183695,0.990533577,0.99619828,NA,FALSE
23299,-0.259761007,0.242340547,0.49663943,NA,FALSE
23300,-0.753514461,0.04941507,0.192720197,PRKX-AS1,FALSE
23301,0.016993072,0.944943388,0.976729144,NA,FALSE
23302,-0.317017406,0.169349945,0.404019004,NA,FALSE
23303,-0.42090218,0.048868373,0.191414659,NA,FALSE
23304,-0.680572155,0.219041286,0.468528119,GRM7-AS1,FALSE
23305,0.266561845,0.257663416,0.514064027,LINC01376,FALSE
23306,-0.477376136,0.275547112,0.533165938,NA,FALSE
23307,0.481615684,0.343406797,0.602176991,NA,FALSE
23308,-0.164226463,0.771533456,0.895788038,NA,FALSE
23309,0.836366127,0.039426831,0.166533137,NA,FALSE
23310,-0.709364992,0.031045192,0.143611028,NA,FALSE
23311,-0.726679488,0.108575812,0.311584278,NA,FALSE
23312,0.325895979,0.012386828,0.079425646,NA,FALSE
23313,0.466170184,0.410417774,0.661508169,NA,FALSE
23314,0.273795383,0.529347255,0.750594057,LOC100421238,FALSE
23315,0.240832746,0.59814721,0.796708541,MYO16-AS1,FALSE
23316,-0.811990452,0.056402897,0.209396307,NA,FALSE
23317,0.06029066,0.870769835,0.944496875,LOC101928381,FALSE
23319,-0.022760427,0.896355196,0.955778373,NA,FALSE
23320,0.620195048,0.015663913,0.092607628,DIAPH2-AS1,FALSE
23321,-0.284539887,0.353307612,0.611022277,NA,FALSE
23322,-0.135125091,0.678626405,0.8463668,NA,FALSE
23323,-0.137818019,0.633520042,0.81920497,NA,FALSE
23324,-0.291483599,0.226419028,0.477132672,NA,FALSE
23325,0.355231129,0.480367522,0.715325642,LINC01361,FALSE
23326,0.326532307,0.162913109,0.395606145,NA,FALSE
23328,-0.947323706,0.101910052,0.299535788,CLEC2L,FALSE
23329,-0.61285121,0.161222987,0.393465476,NA,FALSE
23330,0.019377274,0.899943256,0.957357421,ZBED5,FALSE
23331,-0.432431485,0.24029758,0.494756248,EEF1GP7,FALSE
23332,0.176141454,0.655381567,0.832384922,NA,FALSE
23333,0.24562132,0.535038556,0.754325112,GUSBP5,FALSE
23334,-0.650121183,0.056694225,0.210026071,EEF1A1P23,FALSE
23335,0.689129567,0.13469792,0.354305452,NA,FALSE
23336,0.442099074,0.27872131,0.536800838,LOC107984360,FALSE
23337,0.032632511,0.943016374,0.976133718,SLC12A9-AS1,FALSE
23338,-0.057452011,0.886920811,0.951315297,NA,FALSE
23339,-0.304537677,0.116771706,0.325271631,NA,FALSE
23341,0.333190851,0.415723915,0.665996232,LOC100418888,FALSE
23343,0.553064279,0.048502556,0.190522699,NA,FALSE
23344,0.091911743,0.814263939,0.91790212,NA,FALSE
23345,-0.083976541,0.591322843,0.792533488,NA,FALSE
23346,0.45916766,0.322405618,0.581820122,RPL5P9,FALSE
23347,-1.144649964,0.0507306,0.195610666,NA,FALSE
23348,0.412432022,0.262269853,0.518531749,PPIAL4G,FALSE
23349,-0.107686163,0.550687281,0.764473923,NA,FALSE
23351,0.016061401,0.963180488,0.984858751,NA,FALSE
23352,-0.159211122,0.760085098,0.889939462,NA,FALSE
23353,0.145265177,0.569716687,0.777444036,NA,FALSE
23354,-0.194929491,0.225448,0.475799685,NA,FALSE
23355,0.399729443,0.021000397,0.112181164,NA,FALSE
23356,-0.333462958,0.488286961,0.721270669,NA,FALSE
23358,0.293960492,0.52482089,0.74739174,LINC00479,FALSE
23359,1.14879382,0.007905128,0.058928107,NA,FALSE
23360,0.009673371,0.971632281,0.988288989,NA,FALSE
23361,-0.303490452,0.116134462,0.324262678,NA,FALSE
23362,-0.856029726,0.040265227,0.168709593,NA,FALSE
23363,-0.985154719,0.03885711,0.165195827,NA,FALSE
23364,-0.33547009,0.130320854,0.347189803,NA,FALSE
23365,-0.947662179,0.016860969,0.097078064,TAS2R39,FALSE
23366,-0.644186931,0.057191882,0.211120706,VLDLR-AS1,FALSE
23367,-0.54936981,0.293490641,0.551817967,NA,FALSE
23368,0.404194546,0.202685967,0.448614389,NA,FALSE
23369,0.091240049,0.743944458,0.881335889,NA,FALSE
23370,-0.444203841,0.122737821,0.334881513,LINC01134,FALSE
23371,0.574255863,0.071096363,0.240518754,NA,FALSE
23372,1.01000643,0.063057561,0.223799845,NA,FALSE
23373,-0.163839859,0.445829128,0.688378705,NA,FALSE
23374,-0.063827677,0.79819346,0.909841965,NA,FALSE
23375,0.306125355,0.097889787,0.292387566,MFF-DT,FALSE
23376,-0.019648758,0.920925629,0.967053373,NA,FALSE
23377,-1.281374482,0.009304313,0.065585984,NA,FALSE
23378,0.064838461,0.685820884,0.8500528,FAM157A,FALSE
23379,0.097522169,0.693842783,0.854903407,NA,FALSE
23381,-0.353222484,0.190251232,0.4320281,NA,FALSE
23382,0.198383599,0.4250833,0.672226264,NA,FALSE
23383,-0.321757914,0.531914477,0.752038304,NA,FALSE
23384,-0.853759249,0.149771282,0.376659368,NA,FALSE
23385,-0.850081851,0.01011257,0.069461441,NA,FALSE
23386,-0.252935206,0.217328684,0.466338641,NA,FALSE
23388,0.326920083,0.270379173,0.527635666,NA,FALSE
23389,-0.31498116,0.253038062,0.508650761,KCNMA1-AS1,FALSE
23390,0.226915802,0.684154517,0.849215943,LOC100421840,FALSE
23391,0.212778867,0.54179013,0.758753385,NA,FALSE
23392,-0.243643132,0.271332709,0.528818813,NA,FALSE
23393,0.041718012,0.906084814,0.96026021,TRIM26BP,FALSE
23394,-0.088919157,0.638366262,0.822226849,NA,FALSE
23395,-0.158912939,0.711521888,0.865241862,NA,FALSE
23396,-0.421019771,0.092061015,0.282111011,MTND2P40,FALSE
23397,-0.871277679,0.039041544,0.165479463,RRM2P2,FALSE
23398,0.15399213,0.411410157,0.662174879,RPL34P10,FALSE
23399,0.412359821,0.393459172,0.646334648,NA,FALSE
23400,0.077341675,0.781836077,0.901241187,NA,FALSE
23401,0.07006435,0.728388906,0.873312599,NA,FALSE
23402,-1.164646353,0.017763201,0.100560864,GPS2P1,FALSE
23403,-0.227231453,0.214166775,0.462377073,NA,FALSE
23404,0.049015873,0.892970184,0.954285883,LINC00896,FALSE
23405,-0.094553603,0.824061563,0.922251298,NA,FALSE
23406,-0.983023988,0.070514149,0.239340791,SIX3-AS1,FALSE
23407,-0.10650951,0.827532819,0.924316881,LOC107987032,FALSE
23408,-0.093666223,0.716855831,0.868107875,NA,FALSE
23410,-0.041566444,0.924966313,0.968836871,NA,FALSE
23411,-0.311956548,0.137915463,0.359123173,NA,FALSE
23412,-0.951668439,0.008830939,0.063398541,GPC6-AS1,FALSE
23415,-0.237787756,0.294237223,0.55239759,BTBD3-AS1,FALSE
23416,-0.886651569,0.028899631,0.137051417,NA,FALSE
23417,0.23001544,0.3205811,0.579843808,LOC84214,FALSE
23418,1.034808893,0.053832838,0.203426014,LINC01695,FALSE
23420,-0.214179407,0.541380974,0.758502107,NA,FALSE
23421,-0.029444058,0.932936095,0.972666709,NA,FALSE
23422,-0.31675705,0.069808693,0.23818502,NA,FALSE
23423,0.238728334,0.193256787,0.435897978,NA,FALSE
23424,-0.535946843,0.011578152,0.075836894,NA,FALSE
23425,0.307567426,0.529668436,0.750896073,MYCL-AS1,FALSE
23426,0.682238744,0.033115381,0.149330615,RNF217-AS1,FALSE
23427,-0.034796137,0.864991461,0.941570711,NA,FALSE
23428,-0.036874251,0.800265257,0.910852646,RPL13AP5,FALSE
23429,-0.399826604,0.368659156,0.624448822,ASNSP3,FALSE
23430,0.177074836,0.612888675,0.806172768,NA,FALSE
23431,0.045472569,0.812374458,0.916771361,NA,FALSE
23432,0.427063191,0.478998989,0.714073257,NA,FALSE
23433,0.310243171,0.352969073,0.610782157,YWHAQP5,FALSE
23434,-0.287301246,0.376846637,0.632098023,HNRNPA3P5,FALSE
23435,0.548603328,0.045210268,0.1818411,NA,FALSE
23436,-0.540068764,0.17323383,0.409082752,RAD23BP1,FALSE
23437,0.145113756,0.609052833,0.803852087,LOC100631242,FALSE
