"","GeneID","Cluster"
"39007","ENSG00000279559","cluster6"
"39008","ENSG00000225258","cluster6"
"39009","ENSG00000230525","cluster6"
"39010","ENSG00000242366","cluster6"
"39011","ENSG00000228949","cluster6"
"39012","ENSG00000227846","cluster6"
"39013","ENSG00000283201","cluster6"
"39014","ENSG00000249495","cluster6"
"39015","ENSG00000251261","cluster6"
"39016","ENSG00000199786","cluster6"
"39017","ENSG00000235737","cluster6"
"39018","ENSG00000285538","cluster6"
"39019","ENSG00000270997","cluster6"
"39020","ENSG00000258894","cluster6"
"39021","ENSG00000258828","cluster6"
"39022","ENSG00000254692","cluster6"
"39023","ENSG00000268861","cluster7"
"39024","ENSG00000225523","cluster7"
"39025","ENSG00000253497","cluster7"
"39026","ENSG00000211639","cluster7"
"39027","ENSG00000181617","cluster7"
"39028","ENSG00000211952","cluster7"
"39029","ENSG00000254395","cluster7"
"39030","ENSG00000224141","cluster7"
"39031","ENSG00000205628","cluster7"
"39032","ENSG00000198930","cluster7"
"39033","ENSG00000268902","cluster7"
"39034","ENSG00000275945","cluster7"
"39035","ENSG00000198681","cluster7"
"39036","ENSG00000255501","cluster7"
"39037","ENSG00000267978","cluster7"
"39038","ENSG00000123584","cluster7"
"39039","ENSG00000228933","cluster7"
"39040","ENSG00000155495","cluster7"
"39041","ENSG00000046774","cluster7"
"39042","ENSG00000286791","cluster7"
"39043","ENSG00000249345","cluster7"
"39044","ENSG00000285808","cluster7"
"39045","ENSG00000257612","cluster7"
"39046","ENSG00000229494","cluster7"
"39047","ENSG00000214429","cluster7"
"39048","ENSG00000227088","cluster7"
"39049","ENSG00000229921","cluster7"
"39050","ENSG00000256022","cluster7"
"39051","ENSG00000286922","cluster7"
"39052","ENSG00000131686","cluster7"
"39053","ENSG00000284678","cluster7"
"39054","ENSG00000276067","cluster7"
"39055","ENSG00000251191","cluster7"
"39056","ENSG00000265964","cluster7"
"39057","ENSG00000231683","cluster7"
"39058","ENSG00000185940","cluster7"
"39059","ENSG00000285623","cluster7"
"39060","ENSG00000197674","cluster7"
"39061","ENSG00000164508","cluster7"
"39062","ENSG00000237670","cluster7"
"39063","ENSG00000285661","cluster7"
"39064","ENSG00000249237","cluster7"
"39065","ENSG00000287941","cluster7"
"39066","ENSG00000120937","cluster7"
"39067","ENSG00000234446","cluster7"
"39068","ENSG00000146399","cluster7"
"39069","ENSG00000257986","cluster7"
"39070","ENSG00000261340","cluster7"
"39071","ENSG00000286073","cluster7"
"39072","ENSG00000249238","cluster7"
"39073","ENSG00000249721","cluster7"
"39074","ENSG00000250669","cluster7"
"39075","ENSG00000233854","cluster7"
"39076","ENSG00000224122","cluster7"
"39077","ENSG00000235034","cluster7"
"39078","ENSG00000278473","cluster7"
"39079","ENSG00000254228","cluster7"
"39080","ENSG00000285990","cluster7"
"39081","ENSG00000229544","cluster7"
"39082","ENSG00000165643","cluster7"
"39083","ENSG00000224469","cluster7"
"39084","ENSG00000228198","cluster7"
"39085","ENSG00000171180","cluster7"
"39086","ENSG00000249001","cluster7"
"39087","ENSG00000253756","cluster7"
"39088","ENSG00000287923","cluster7"
"39089","ENSG00000216378","cluster7"
"39090","ENSG00000213177","cluster7"
"39091","ENSG00000232023","cluster7"
"39092","ENSG00000258081","cluster7"
"39093","ENSG00000258932","cluster7"
"39094","ENSG00000279032","cluster7"
"39095","ENSG00000219926","cluster7"
"39096","ENSG00000237849","cluster7"
"39097","ENSG00000257869","cluster7"
"39098","ENSG00000240179","cluster7"
"39099","ENSG00000258332","cluster7"
"39100","ENSG00000257750","cluster7"
"39101","ENSG00000258320","cluster7"
"39102","ENSG00000257183","cluster7"
"39103","ENSG00000257113","cluster7"
"39104","ENSG00000257364","cluster7"
"39105","ENSG00000243164","cluster7"
"39106","ENSG00000229404","cluster7"
"39107","ENSG00000238840","cluster7"
"39108","ENSG00000224251","cluster7"
"39109","ENSG00000265933","cluster7"
"39110","ENSG00000257454","cluster7"
"39111","ENSG00000287352","cluster7"
"39112","ENSG00000258815","cluster7"
"39113","ENSG00000230276","cluster7"
"39114","ENSG00000253712","cluster7"
"39115","ENSG00000257855","cluster7"
"39116","ENSG00000258206","cluster7"
"39117","ENSG00000287806","cluster7"
"39118","ENSG00000185903","cluster7"
"39119","ENSG00000242610","cluster7"
"39120","ENSG00000229082","cluster7"
"39121","ENSG00000171054","cluster7"
"39122","ENSG00000237225","cluster7"
"39123","ENSG00000228450","cluster7"
"39124","ENSG00000178172","cluster7"
"39125","ENSG00000249503","cluster7"
"39126","ENSG00000233985","cluster7"
"39127","ENSG00000224286","cluster7"
"39128","ENSG00000171505","cluster7"
"39129","ENSG00000277876","cluster7"
"39130","ENSG00000186439","cluster7"
"39131","ENSG00000226309","cluster7"
"39132","ENSG00000231776","cluster7"
"39133","ENSG00000249460","cluster7"
"39134","ENSG00000251433","cluster7"
"39135","ENSG00000272046","cluster7"
"39136","ENSG00000228195","cluster7"
"39137","ENSG00000229609","cluster7"
"39138","ENSG00000249453","cluster7"
"39139","ENSG00000250137","cluster7"
"39140","ENSG00000286328","cluster7"
"39141","ENSG00000241612","cluster7"
"39142","ENSG00000248238","cluster7"
"39143","ENSG00000249441","cluster7"
"39144","ENSG00000266830","cluster7"
"39145","ENSG00000161652","cluster7"
"39146","ENSG00000237265","cluster7"
"39147","ENSG00000283599","cluster7"
"39148","ENSG00000248605","cluster7"
"39149","ENSG00000185247","cluster7"
"39150","ENSG00000126890","cluster7"
"39151","ENSG00000223760","cluster7"
"39152","ENSG00000260073","cluster7"
"39153","ENSG00000231031","cluster7"
"39154","ENSG00000099399","cluster7"
"39155","ENSG00000273840","cluster7"
"39156","ENSG00000279516","cluster7"
"39157","ENSG00000279081","cluster7"
"39158","ENSG00000279924","cluster7"
"39159","ENSG00000269475","cluster7"
"39160","ENSG00000287394","cluster7"
"39161","ENSG00000286051","cluster7"
"39162","ENSG00000223940","cluster7"
"39163","ENSG00000253734","cluster7"
"39164","ENSG00000253554","cluster7"
"39165","ENSG00000147246","cluster7"
"39166","ENSG00000230233","cluster7"
"39167","ENSG00000154646","cluster7"
"39168","ENSG00000258123","cluster7"
"39169","ENSG00000257682","cluster7"
"39170","ENSG00000242440","cluster7"
"39171","ENSG00000233215","cluster7"
"39172","ENSG00000234340","cluster7"
"39173","ENSG00000184856","cluster7"
"39174","ENSG00000218351","cluster7"
"39175","ENSG00000153779","cluster7"
"39176","ENSG00000249828","cluster7"
"39177","ENSG00000280043","cluster7"
"39178","ENSG00000254339","cluster7"
"39179","ENSG00000286099","cluster7"
"39180","ENSG00000251598","cluster7"
"39181","ENSG00000185002","cluster7"
"39182","ENSG00000256389","cluster7"
"39183","ENSG00000248783","cluster7"
"39184","ENSG00000225546","cluster7"
"39185","ENSG00000286016","cluster7"
"39186","ENSG00000287339","cluster7"
"39187","ENSG00000253659","cluster7"
"39188","ENSG00000241874","cluster7"
"39189","ENSG00000248191","cluster7"
"39190","ENSG00000248685","cluster7"
"39191","ENSG00000287320","cluster7"
"39192","ENSG00000250723","cluster7"
"39193","ENSG00000270316","cluster7"
"39194","ENSG00000286892","cluster7"
"39195","ENSG00000259342","cluster7"
"39196","ENSG00000260549","cluster7"
"39197","ENSG00000280265","cluster7"
"39198","ENSG00000218357","cluster7"
"39199","ENSG00000253944","cluster7"
"39200","ENSG00000268812","cluster7"
"39201","ENSG00000261210","cluster7"
"39202","ENSG00000285869","cluster7"
"39203","ENSG00000237413","cluster7"
"39204","ENSG00000273760","cluster7"
"39205","ENSG00000231001","cluster7"
"39206","ENSG00000256947","cluster7"
"39207","ENSG00000180772","cluster7"
"39208","ENSG00000285980","cluster7"
"39209","ENSG00000224795","cluster7"
"39210","ENSG00000231367","cluster7"
"39211","ENSG00000259459","cluster7"
"39212","ENSG00000228613","cluster7"
"39213","ENSG00000225117","cluster7"
"39214","ENSG00000206159","cluster7"
"39215","ENSG00000230663","cluster7"
"39216","ENSG00000233522","cluster7"
"39217","ENSG00000232680","cluster7"
"39218","ENSG00000270689","cluster7"
"39219","ENSG00000236740","cluster7"
"39220","ENSG00000262445","cluster7"
"39221","ENSG00000279619","cluster7"
"39222","ENSG00000212434","cluster7"
"39223","ENSG00000254111","cluster7"
"39224","ENSG00000225728","cluster7"
"39225","ENSG00000260741","cluster7"
"39226","ENSG00000286953","cluster7"
"39227","ENSG00000251193","cluster7"
"39228","ENSG00000262136","cluster7"
"39229","ENSG00000214024","cluster7"
"39230","ENSG00000262294","cluster7"
"39231","ENSG00000236345","cluster7"
"39232","ENSG00000230628","cluster7"
"39233","ENSG00000167749","cluster7"
"39234","ENSG00000261821","cluster7"
"39235","ENSG00000170935","cluster7"
"39236","ENSG00000260681","cluster7"
"39237","ENSG00000205106","cluster7"
"39238","ENSG00000283000","cluster7"
"39239","ENSG00000243384","cluster7"
"39240","ENSG00000268379","cluster7"
"39241","ENSG00000286785","cluster7"
"39242","ENSG00000259359","cluster7"
"39243","ENSG00000259134","cluster7"
"39244","ENSG00000285700","cluster7"
"39245","ENSG00000253930","cluster7"
"39246","ENSG00000229425","cluster7"
"39247","ENSG00000237346","cluster7"
"39248","ENSG00000237870","cluster7"
"39249","ENSG00000253364","cluster7"
"39250","ENSG00000262823","cluster7"
"39251","ENSG00000267412","cluster7"
"39252","ENSG00000279940","cluster7"
"39253","ENSG00000237174","cluster7"
"39254","ENSG00000213946","cluster7"
"39255","ENSG00000232812","cluster7"
"39256","ENSG00000232381","cluster7"
"39257","ENSG00000181074","cluster7"
"39258","ENSG00000181109","cluster7"
"39259","ENSG00000249506","cluster7"
"39260","ENSG00000248138","cluster7"
"39261","ENSG00000236427","cluster7"
"39262","ENSG00000223914","cluster7"
"39263","ENSG00000250815","cluster7"
"39264","ENSG00000273257","cluster7"
"39265","ENSG00000287150","cluster7"
"39266","ENSG00000243025","cluster7"
"39267","ENSG00000187791","cluster7"
"39268","ENSG00000257905","cluster7"
"39269","ENSG00000170180","cluster7"
"39270","ENSG00000235269","cluster7"
"39271","ENSG00000225680","cluster7"
"39272","ENSG00000288610","cluster7"
"39273","ENSG00000254847","cluster7"
"39274","ENSG00000273485","cluster7"
"39275","ENSG00000206791","cluster7"
"39276","ENSG00000217791","cluster7"
"39277","ENSG00000286620","cluster7"
"39278","ENSG00000176043","cluster7"
"39279","ENSG00000229785","cluster7"
"39280","ENSG00000266296","cluster7"
"39281","ENSG00000253093","cluster7"
"39282","ENSG00000228236","cluster7"
"39283","ENSG00000258712","cluster7"
"39284","ENSG00000221203","cluster7"
"39285","ENSG00000252984","cluster7"
"39286","ENSG00000201342","cluster7"
"39287","ENSG00000253019","cluster7"
"39288","ENSG00000276261","cluster7"
"39289","ENSG00000258993","cluster7"
"39290","ENSG00000226132","cluster7"
"39291","ENSG00000240621","cluster7"
"39292","ENSG00000221989","cluster7"
"39293","ENSG00000259614","cluster7"
"39294","ENSG00000249489","cluster7"
"39295","ENSG00000273272","cluster7"
"39296","ENSG00000288018","cluster7"
"39297","ENSG00000259379","cluster7"
"39298","ENSG00000204020","cluster7"
"39299","ENSG00000259600","cluster7"
"39300","ENSG00000259671","cluster7"
"39301","ENSG00000284930","cluster7"
"39302","ENSG00000251576","cluster7"
"39303","ENSG00000278973","cluster7"
"39304","ENSG00000266667","cluster7"
"39305","ENSG00000177535","cluster7"
"39306","ENSG00000226900","cluster7"
"39307","ENSG00000258517","cluster7"
"39308","ENSG00000257703","cluster7"
"39309","ENSG00000227688","cluster7"
"39310","ENSG00000285016","cluster7"
"39311","ENSG00000269927","cluster7"
"39312","ENSG00000252633","cluster7"
"39313","ENSG00000272861","cluster7"
"39314","ENSG00000226443","cluster7"
"39315","ENSG00000287500","cluster7"
"39316","ENSG00000230138","cluster7"
"39317","ENSG00000257220","cluster7"
"39318","ENSG00000248388","cluster7"
"39319","ENSG00000249772","cluster7"
"39320","ENSG00000258615","cluster7"
"39321","ENSG00000266761","cluster7"
"39322","ENSG00000240452","cluster7"
"39323","ENSG00000266421","cluster7"
"39324","ENSG00000221562","cluster7"
"39325","ENSG00000251237","cluster7"
"39326","ENSG00000253311","cluster7"
"39327","ENSG00000227704","cluster7"
"39328","ENSG00000250237","cluster7"
"39329","ENSG00000279378","cluster7"
"39330","ENSG00000187980","cluster7"
"39331","ENSG00000255074","cluster7"
"39332","ENSG00000286950","cluster7"
"39333","ENSG00000244752","cluster7"
"39334","ENSG00000163833","cluster7"
"39335","ENSG00000273487","cluster7"
"39336","ENSG00000283148","cluster7"
"39337","ENSG00000254609","cluster7"
"39338","ENSG00000230489","cluster7"
"39339","ENSG00000229979","cluster7"
"39340","ENSG00000231901","cluster7"
"39341","ENSG00000170498","cluster7"
"39342","ENSG00000227687","cluster7"
"39343","ENSG00000183379","cluster7"
"39344","ENSG00000275547","cluster7"
"39345","ENSG00000253658","cluster7"
"39346","ENSG00000253891","cluster7"
"39347","ENSG00000259731","cluster7"
"39348","ENSG00000254290","cluster7"
"39349","ENSG00000233680","cluster7"
"39350","ENSG00000257288","cluster7"
"39351","ENSG00000241186","cluster7"
"39352","ENSG00000287018","cluster7"
"39353","ENSG00000285902","cluster7"
"39354","ENSG00000230533","cluster7"
"39355","ENSG00000280924","cluster7"
"39356","ENSG00000287742","cluster7"
"39357","ENSG00000251169","cluster7"
"39358","ENSG00000273777","cluster7"
"39359","ENSG00000244280","cluster7"
"39360","ENSG00000217644","cluster7"
"39361","ENSG00000287270","cluster7"
"39362","ENSG00000238042","cluster7"
"39363","ENSG00000228437","cluster7"
"39364","ENSG00000225569","cluster7"
"39365","ENSG00000261039","cluster7"
"39366","ENSG00000248711","cluster7"
"39367","ENSG00000255400","cluster7"
"39368","ENSG00000227300","cluster7"
"39369","ENSG00000229220","cluster7"
"39370","ENSG00000260823","cluster7"
"39371","ENSG00000227959","cluster7"
"39372","ENSG00000179639","cluster7"
"39373","ENSG00000274252","cluster7"
"39374","ENSG00000286133","cluster7"
"39375","ENSG00000249275","cluster7"
"39376","ENSG00000234111","cluster7"
"39377","ENSG00000224462","cluster7"
"39378","ENSG00000254417","cluster7"
"39379","ENSG00000279393","cluster7"
"39380","ENSG00000226188","cluster7"
"39381","ENSG00000179914","cluster7"
"39382","ENSG00000279581","cluster7"
"39383","ENSG00000229155","cluster7"
"39384","ENSG00000231943","cluster7"
"39385","ENSG00000277631","cluster7"
"39386","ENSG00000279668","cluster7"
"39387","ENSG00000251248","cluster7"
"39388","ENSG00000274214","cluster7"
"39389","ENSG00000271624","cluster7"
"39390","ENSG00000273771","cluster7"
"39391","ENSG00000237813","cluster7"
"39392","ENSG00000197769","cluster7"
"39393","ENSG00000269553","cluster7"
"39394","ENSG00000170688","cluster7"
"39395","ENSG00000229436","cluster7"
"39396","ENSG00000229899","cluster7"
"39397","ENSG00000275392","cluster7"
"39398","ENSG00000233839","cluster7"
"39399","ENSG00000250978","cluster7"
"39400","ENSG00000230484","cluster7"
"39401","ENSG00000254707","cluster7"
"39402","ENSG00000149435","cluster7"
"39403","ENSG00000235584","cluster7"
"39404","ENSG00000250266","cluster7"
"39405","ENSG00000183607","cluster7"
"39406","ENSG00000182334","cluster7"
"39407","ENSG00000241008","cluster7"
"39408","ENSG00000254361","cluster7"
"39409","ENSG00000232293","cluster7"
"39410","ENSG00000287863","cluster7"
"39411","ENSG00000228495","cluster7"
"39412","ENSG00000224632","cluster7"
"39413","ENSG00000227064","cluster7"
"39414","ENSG00000258745","cluster7"
"39415","ENSG00000212336","cluster7"
"39416","ENSG00000258091","cluster7"
"39417","ENSG00000251377","cluster7"
"39418","ENSG00000225502","cluster7"
"39419","ENSG00000287741","cluster7"
"39420","ENSG00000243417","cluster7"
"39421","ENSG00000227351","cluster7"
"39422","ENSG00000285616","cluster7"
"39423","ENSG00000237463","cluster7"
"39424","ENSG00000235749","cluster7"
"39425","ENSG00000160505","cluster7"
"39426","ENSG00000231236","cluster7"
"39427","ENSG00000233300","cluster7"
"39428","ENSG00000286498","cluster7"
"39429","ENSG00000236069","cluster7"
"39430","ENSG00000253148","cluster7"
"39431","ENSG00000230371","cluster7"
"39432","ENSG00000253177","cluster7"
"39433","ENSG00000234021","cluster7"
"39434","ENSG00000207258","cluster7"
"39435","ENSG00000270966","cluster7"
"39436","ENSG00000241720","cluster7"
"39437","ENSG00000232724","cluster7"
"39438","ENSG00000253428","cluster7"
"39439","ENSG00000255008","cluster7"
"39440","ENSG00000279493","cluster7"
"39441","ENSG00000273796","cluster7"
"39442","ENSG00000234362","cluster7"
"39443","ENSG00000261294","cluster7"
"39444","ENSG00000213373","cluster7"
"39445","ENSG00000278389","cluster7"
"39446","ENSG00000259380","cluster7"
"39447","ENSG00000277351","cluster7"
"39448","ENSG00000231861","cluster7"
"39449","ENSG00000232699","cluster7"
"39450","ENSG00000284688","cluster7"
"39451","ENSG00000226516","cluster7"
"39452","ENSG00000259542","cluster7"
"39453","ENSG00000256166","cluster7"
"39454","ENSG00000260943","cluster7"
"39455","ENSG00000237442","cluster7"
"39456","ENSG00000274515","cluster7"
"39457","ENSG00000272236","cluster7"
"39458","ENSG00000248302","cluster7"
"39459","ENSG00000256912","cluster7"
"39460","ENSG00000279419","cluster7"
"39461","ENSG00000286647","cluster7"
"39462","ENSG00000255178","cluster7"
"39463","ENSG00000258969","cluster7"
"39464","ENSG00000232496","cluster7"
"39465","ENSG00000259094","cluster7"
"39466","ENSG00000182896","cluster7"
"39467","ENSG00000184647","cluster7"
"39468","ENSG00000272443","cluster7"
"39469","ENSG00000156194","cluster7"
"39470","ENSG00000271850","cluster7"
"39471","ENSG00000273384","cluster7"
"39472","ENSG00000227776","cluster7"
"39473","ENSG00000255206","cluster7"
"39474","ENSG00000254051","cluster7"
"39475","ENSG00000229756","cluster7"
"39476","ENSG00000242285","cluster7"
"39477","ENSG00000237949","cluster7"
"39478","ENSG00000256633","cluster7"
"39479","ENSG00000226496","cluster7"
"39480","ENSG00000237272","cluster7"
"39481","ENSG00000240299","cluster7"
"39482","ENSG00000278071","cluster7"
"39483","ENSG00000230634","cluster7"
"39484","ENSG00000267737","cluster7"
"39485","ENSG00000257058","cluster7"
"39486","ENSG00000203952","cluster7"
"39487","ENSG00000287914","cluster7"
